algorithm,fid,dim,max_iter,fes,seed,fbest,secs
EVO,27,30,500,15030,61,3301.625452859008,12.900151014328003
EVO,27,30,500,15030,62,4032.266191727049,13.007073640823364
EVO,27,30,500,15030,63,3830.5087715319087,13.016782760620117
EVO,27,30,500,15030,64,3627.142157548118,13.111051321029663
EVO,27,30,500,15030,65,3284.4254220974144,13.139580726623535
EVO,27,30,500,15030,66,4069.0758624132277,12.891446113586426
EVO,27,30,500,15030,67,3899.3138566778675,13.197885751724243
EVO,27,30,500,15030,68,3886.5074896650412,13.123064994812012
EVO,27,30,500,15030,69,4143.58644367496,13.180142402648926
EVO,27,30,500,15030,70,3957.4749795555526,13.135357856750488
EVO,27,30,500,15030,71,3726.5102968977585,13.399867296218872
GJO,27,30,500,15030,42,5320.598431460872,13.247750520706177
GJO,27,30,500,15030,43,4112.825280141626,13.154262065887451
GJO,27,30,500,15030,44,4393.205637088935,12.953405380249023
GJO,27,30,500,15030,45,4337.972196566105,13.183580160140991
GJO,27,30,500,15030,46,4442.8877453979385,13.247766733169556
GJO,27,30,500,15030,47,4891.126214162772,13.062074422836304
GJO,27,30,500,15030,48,4139.110466112534,13.24319863319397
GJO,27,30,500,15030,49,3799.1374000418127,13.060721158981323
GJO,27,30,500,15030,50,4837.02110816373,13.066650390625
GJO,27,30,500,15030,51,4593.589987570829,13.248927116394043
GJO,27,30,500,15030,52,3992.994923576665,12.833461046218872
GJO,27,30,500,15030,53,4758.298990933676,12.917161703109741
GJO,27,30,500,15030,54,4209.890099502312,13.250110149383545
GJO,27,30,500,15030,55,5006.693092842002,13.197168827056885
GJO,27,30,500,15030,56,4268.389663311429,13.082458019256592
GJO,27,30,500,15030,57,4719.705240491262,13.13801908493042
GJO,27,30,500,15030,58,4434.12444490549,12.75613784790039
GJO,27,30,500,15030,59,4099.811055422026,12.910943746566772
GJO,27,30,500,15030,60,4641.1916544263695,13.052436351776123
GJO,27,30,500,15030,61,4224.758032890619,13.165322303771973
GJO,27,30,500,15030,62,4921.929533221134,13.362074851989746
GJO,27,30,500,15030,63,3890.4076283621953,12.946164846420288
GJO,27,30,500,15030,64,4529.710804968021,13.066017389297485
GJO,27,30,500,15030,65,4307.704840310089,12.976048707962036
GJO,27,30,500,15030,66,5048.874522579342,11.597001314163208
GJO,27,30,500,15030,67,4884.597498215294,9.939521074295044
GJO,27,30,500,15030,68,4758.681629987093,10.9511559009552
GJO,27,30,500,15030,69,4654.751309795375,9.589831829071045
GJO,27,30,500,15030,70,4307.313251200018,9.280152797698975
GJO,27,30,500,15030,71,4284.79211720236,9.284636735916138
QSO-time,28,30,500,15030,42,64799.44226489682,20.737399101257324
QSO-time,28,30,500,15030,43,82123.33421926512,21.12806224822998
QSO-time,28,30,500,15030,44,55002.25169981624,21.236282110214233
QSO-time,28,30,500,15030,45,69119.14490350577,20.988710165023804
QSO-time,28,30,500,15030,46,40996.065868249105,21.058776140213013
QSO-time,28,30,500,15030,47,180497.72820056064,21.036638498306274
QSO-time,28,30,500,15030,48,37131.07004041094,21.382365703582764
QSO-time,28,30,500,15030,49,256835.5896887148,21.015233278274536
QSO-time,28,30,500,15030,50,36044.142162690856,21.111997604370117
QSO-time,28,30,500,15030,51,121077.02602258603,21.46085500717163
QSO-time,28,30,500,15030,52,135955.12582212363,20.923990488052368
QSO-time,28,30,500,15030,53,117751.5384782383,20.95182228088379
QSO-time,28,30,500,15030,54,116397.56702792266,21.046698093414307
QSO-time,28,30,500,15030,55,56445.97690335219,20.86424446105957
QSO-time,28,30,500,15030,56,105717.62310559061,20.807089805603027
QSO-time,28,30,500,15030,57,73772.06541489798,20.833984851837158
QSO-time,28,30,500,15030,58,81838.19404740646,20.871458053588867
QSO-time,28,30,500,15030,59,59368.98504498167,20.775798559188843
QSO-time,28,30,500,15030,60,97582.75660565689,21.36428475379944
QSO-time,28,30,500,15030,61,69952.64592378895,20.89703869819641
QSO-time,28,30,500,15030,62,54924.733597916136,20.934746026992798
QSO-time,28,30,500,15030,63,180188.74402562826,20.692853212356567
QSO-time,28,30,500,15030,64,55117.46809103804,20.847646474838257
QSO-time,28,30,500,15030,65,111965.40013520877,20.79966711997986
QSO-time,28,30,500,15030,66,66471.24375277665,20.839155673980713
QSO-time,28,30,500,15030,67,54249.66949220825,21.05538845062256
QSO-time,28,30,500,15030,68,92299.29860852621,20.842033863067627
QSO-time,28,30,500,15030,69,452386.56028100796,21.0422043800354
QSO-time,28,30,500,15030,70,59635.84027193776,21.187299251556396
QSO-time,28,30,500,15030,71,58913.064682315046,21.139668703079224
PSO,28,30,500,15030,42,233700317.41127086,21.076008319854736
PSO,28,30,500,15030,43,63807.70476907981,20.815992832183838
PSO,28,30,500,15030,44,2201030.897956464,20.715715646743774
PSO,28,30,500,15030,45,1625536.9015566646,20.25097370147705
PSO,28,30,500,15030,46,12028.433299109764,21.19720721244812
PSO,28,30,500,15030,47,64461.0013243889,20.86678671836853
PSO,28,30,500,15030,48,26137.279176707583,20.850451707839966
PSO,28,30,500,15030,49,43404.60144193591,20.60798954963684
PSO,28,30,500,15030,50,440619811.1104885,21.465025186538696
PSO,28,30,500,15030,51,17121.999892658074,20.556392192840576
PSO,28,30,500,15030,52,58416.07435803333,20.431705951690674
PSO,28,30,500,15030,53,27411183.70683394,20.758416652679443
PSO,28,30,500,15030,54,724822.6787475537,20.443166494369507
PSO,28,30,500,15030,55,7723.8303012969245,20.331839323043823
PSO,28,30,500,15030,56,256659.08508089586,20.215813398361206
PSO,28,30,500,15030,57,60840.6973966203,20.414454221725464
PSO,28,30,500,15030,58,58882.722697523466,20.62066411972046
PSO,28,30,500,15030,59,92586.14926800448,20.458115339279175
PSO,28,30,500,15030,60,42217.4762223803,20.31106162071228
PSO,28,30,500,15030,61,6934.678133040687,20.70410394668579
PSO,28,30,500,15030,62,81313.970604739,20.716660737991333
PSO,28,30,500,15030,63,34701.56013799955,20.662358045578003
PSO,28,30,500,15030,64,11182.536653955007,21.202665328979492
PSO,28,30,500,15030,65,39707661.846066125,20.36927318572998
PSO,28,30,500,15030,66,2104114.6590862293,20.906487941741943
PSO,28,30,500,15030,67,40507.91660923444,21.059178829193115
PSO,28,30,500,15030,68,26795.540009200788,20.44511842727661
PSO,28,30,500,15030,69,67481.21743754331,20.688315868377686
PSO,28,30,500,15030,70,10288.772418064997,20.65442705154419
PSO,28,30,500,15030,71,39773.39619431991,20.634342432022095
GA,28,30,500,15030,42,3215093.8048729813,22.045371770858765
GA,28,30,500,15030,43,150764.37667625828,21.63435435295105
GA,28,30,500,15030,44,70009.53341224679,22.160085678100586
GA,28,30,500,15030,45,34821750.44345912,21.893256902694702
GA,28,30,500,15030,46,18927987.097701717,22.123494386672974
GA,28,30,500,15030,47,1342815.323432093,23.02766513824463
GA,28,30,500,15030,48,71958.04299129453,22.47400665283203
GA,28,30,500,15030,49,9863485.335445939,22.475476503372192
GA,28,30,500,15030,50,1577457.9975466698,21.86249351501465
GA,28,30,500,15030,51,1825454.1104741984,22.710113286972046
GA,28,30,500,15030,52,600922.8383541849,22.26850938796997
GA,28,30,500,15030,53,8723278.659175187,22.502001762390137
GA,28,30,500,15030,54,2097096.4992788394,21.766748189926147
GA,28,30,500,15030,55,23004.61148960545,21.963685035705566
GA,28,30,500,15030,56,5258099.723798578,22.01851749420166
GA,28,30,500,15030,57,1280293.9160358517,22.120113372802734
GA,28,30,500,15030,58,2735008.389680406,21.90808391571045
GA,28,30,500,15030,59,13060344.056443814,21.86418056488037
GA,28,30,500,15030,60,79762.21788580444,22.261298894882202
GA,28,30,500,15030,61,99102.26268740975,22.205934286117554
GA,28,30,500,15030,62,58312.099216226925,22.34433650970459
GA,28,30,500,15030,63,941576.8748424723,22.029372930526733
GA,28,30,500,15030,64,10066727.247178163,22.203819751739502
GA,28,30,500,15030,65,170549.11309768748,21.902353286743164
GA,28,30,500,15030,66,524188.96719527856,22.224286794662476
GA,28,30,500,15030,67,45109875.845779486,22.081412315368652
GA,28,30,500,15030,68,1419091.5611310857,21.634745836257935
GA,28,30,500,15030,69,353179.80168336874,21.955880880355835
GA,28,30,500,15030,70,406736.28219189076,21.97241520881653
GA,28,30,500,15030,71,1270247.6888510112,22.605766534805298
DE,28,30,500,15030,42,35851.156132395765,22.127769947052002
DE,28,30,500,15030,43,24681.966080031278,21.712093830108643
DE,28,30,500,15030,44,10162.984685740434,21.605239391326904
DE,28,30,500,15030,45,22157.883024992185,21.478374004364014
DE,28,30,500,15030,46,8386.955206515824,21.215097188949585
DE,28,30,500,15030,47,291380.9076329135,21.038382530212402
DE,28,30,500,15030,48,12314.891062974055,21.714011907577515
DE,28,30,500,15030,49,10009.253058024071,21.731704473495483
DE,28,30,500,15030,50,32365.40219904278,21.959253072738647
DE,28,30,500,15030,51,51109.875113992275,21.841354846954346
DE,28,30,500,15030,52,69978.5600024182,21.941560745239258
DE,28,30,500,15030,53,7174.675908900863,21.632038593292236
DE,28,30,500,15030,54,9714.472732846963,21.864283561706543
DE,28,30,500,15030,55,10473.383101259122,21.64779758453369
DE,28,30,500,15030,56,9902.234084409338,22.092464447021484
DE,28,30,500,15030,57,9917.046956320388,22.120097160339355
DE,28,30,500,15030,58,192920.94992318028,21.934171199798584
DE,28,30,500,15030,59,7020.60643165844,22.170077085494995
DE,28,30,500,15030,60,42766.68948306956,22.47580337524414
DE,28,30,500,15030,61,7816.288339886829,22.071902990341187
DE,28,30,500,15030,62,13906.60267178419,22.617770671844482
DE,28,30,500,15030,63,10349.71280357019,22.168474674224854
DE,28,30,500,15030,64,7025.126555069012,22.310893058776855
DE,28,30,500,15030,65,19136.451648176488,22.11573815345764
DE,28,30,500,15030,66,11035.526519982626,22.5981228351593
DE,28,30,500,15030,67,15625.62286260706,22.171218872070312
DE,28,30,500,15030,68,277227.0666536969,21.666287660598755
DE,28,30,500,15030,69,40546.4288517045,21.61025595664978
DE,28,30,500,15030,70,197787.9856620945,22.52153182029724
DE,28,30,500,15030,71,7398.037516592105,22.282673835754395
GWO,28,30,500,15030,42,263763981.31936276,21.51583743095398
GWO,28,30,500,15030,43,48470566.15299769,21.405635356903076
GWO,28,30,500,15030,44,150223.9158131816,21.620890855789185
GWO,28,30,500,15030,45,115540285.76642786,21.60841941833496
GWO,28,30,500,15030,46,186478327.77204624,21.36005163192749
GWO,28,30,500,15030,47,1300494682.2218308,21.422351598739624
GWO,28,30,500,15030,48,77528562.14599104,21.519625186920166
GWO,28,30,500,15030,49,18618560.377309818,21.035011768341064
GWO,28,30,500,15030,50,51909213.72978035,21.635689735412598
GWO,28,30,500,15030,51,183477529.61776653,21.40861415863037
GWO,28,30,500,15030,52,167928794.5478924,22.01115870475769
GWO,28,30,500,15030,53,72506611.79099661,22.106703996658325
GWO,28,30,500,15030,54,145851600.14921856,22.641488313674927
GWO,28,30,500,15030,55,145409776.72598803,21.93753170967102
GWO,28,30,500,15030,56,35031189.94513109,21.787132024765015
GWO,28,30,500,15030,57,212184481.36260784,21.443896532058716
GWO,28,30,500,15030,58,4205811.491107971,21.416247844696045
GWO,28,30,500,15030,59,112503154.62736669,21.706256866455078
GWO,28,30,500,15030,60,95838197.18049173,21.089266300201416
GWO,28,30,500,15030,61,113694180.53802347,21.220043182373047
GWO,28,30,500,15030,62,24943053.90577579,21.615670680999756
GWO,28,30,500,15030,63,319299226.3625472,21.754851818084717
GWO,28,30,500,15030,64,217753831.11071104,21.553754568099976
GWO,28,30,500,15030,65,75506485.99111605,21.708492040634155
GWO,28,30,500,15030,66,2462770.8640266364,21.455882787704468
GWO,28,30,500,15030,67,4252775.47061375,21.860713720321655
GWO,28,30,500,15030,68,485399080.9828065,22.039062976837158
GWO,28,30,500,15030,69,227537491.30540925,21.649531364440918
GWO,28,30,500,15030,70,38088396.69285953,22.072612762451172
GWO,28,30,500,15030,71,89645895.21491235,21.93126654624939
WOA,28,30,500,15030,42,8905436.45687186,21.589946508407593
WOA,28,30,500,15030,43,3982009.660654518,21.163827419281006
WOA,28,30,500,15030,44,181523.63013926405,21.337523460388184
WOA,28,30,500,15030,45,5012784.35040422,21.310577869415283
WOA,28,30,500,15030,46,284069.43198433495,21.23309826850891
WOA,28,30,500,15030,47,109738081.78484891,21.36275029182434
WOA,28,30,500,15030,48,74228.4450561962,21.114781618118286
WOA,28,30,500,15030,49,17735486.276204128,21.883163452148438
WOA,28,30,500,15030,50,209076.56813941468,21.582600593566895
WOA,28,30,500,15030,51,30836506.367903862,21.2968168258667
WOA,28,30,500,15030,52,134584190.64608327,21.76517653465271
WOA,28,30,500,15030,53,148984819.08779553,21.318315505981445
WOA,28,30,500,15030,54,410033.5541820573,21.20667576789856
WOA,28,30,500,15030,55,181144.96875747445,21.340240478515625
WOA,28,30,500,15030,56,153507.94265676397,21.214446544647217
WOA,28,30,500,15030,57,71405595.82778539,21.234907388687134
WOA,28,30,500,15030,58,36852659.33447948,21.261144638061523
WOA,28,30,500,15030,59,128693.5845870446,21.28320336341858
WOA,28,30,500,15030,60,53796259.88696407,21.11983895301819
WOA,28,30,500,15030,61,128870734.87063909,21.026739835739136
WOA,28,30,500,15030,62,56240865.00425898,21.124852180480957
WOA,28,30,500,15030,63,124951707.3567084,21.222273588180542
WOA,28,30,500,15030,64,1531936.3951294117,21.33863639831543
WOA,28,30,500,15030,65,18406243.895973288,21.18038773536682
WOA,28,30,500,15030,66,41375202.151381604,21.69290804862976
WOA,28,30,500,15030,67,12146939.544862308,21.492610931396484
WOA,28,30,500,15030,68,60004294.453531,21.613357305526733
WOA,28,30,500,15030,69,12530246.821573274,21.57474970817566
WOA,28,30,500,15030,70,335269365.9664162,20.972957372665405
WOA,28,30,500,15030,71,171951634.21838668,20.95207118988037
SCA,28,30,500,15030,42,7118736542.461723,21.025301694869995
SCA,28,30,500,15030,43,59345588173.52092,21.45748805999756
SCA,28,30,500,15030,44,38694488653.94867,21.120678424835205
SCA,28,30,500,15030,45,5784634135.90299,21.128364324569702
SCA,28,30,500,15030,46,5744067080.952659,21.508867502212524
SCA,28,30,500,15030,47,11940541351.1232,21.074058771133423
SCA,28,30,500,15030,48,4604365477.545305,21.168102979660034
SCA,28,30,500,15030,49,3339789229.759239,21.270063877105713
SCA,28,30,500,15030,50,8197334829.316376,21.121579885482788
SCA,28,30,500,15030,51,3439492856.660099,20.969038486480713
SCA,28,30,500,15030,52,10378558036.984692,20.53900933265686
SCA,28,30,500,15030,53,14079692352.95486,20.656078100204468
SCA,28,30,500,15030,54,11557620205.898233,20.804715633392334
SCA,28,30,500,15030,55,5885865532.518864,21.014644622802734
SCA,28,30,500,15030,56,3463473651.6809716,21.084370851516724
SCA,28,30,500,15030,57,11763796366.141996,20.78559184074402
SCA,28,30,500,15030,58,10078364371.07624,20.570072889328003
SCA,28,30,500,15030,59,3237813924.1748443,20.706260681152344
SCA,28,30,500,15030,60,7884100355.222552,21.079329013824463
SCA,28,30,500,15030,61,11940212692.32734,21.11482572555542
SCA,28,30,500,15030,62,1741255358.3546953,21.696979522705078
SCA,28,30,500,15030,63,14531610020.327065,21.242764949798584
SCA,28,30,500,15030,64,5880647294.995185,21.982917547225952
SCA,28,30,500,15030,65,8475411552.288459,21.640137434005737
SCA,28,30,500,15030,66,6661011184.600189,21.73533535003662
SCA,28,30,500,15030,67,8207745902.095058,21.53506636619568
SCA,28,30,500,15030,68,17690104651.251583,21.815847873687744
SCA,28,30,500,15030,69,19113961162.55288,21.5141282081604
SCA,28,30,500,15030,70,5104939829.953106,20.97325038909912
SCA,28,30,500,15030,71,5687374453.158466,21.03021216392517
HHO,28,30,500,15030,42,75296.6912425475,39.92656421661377
HHO,28,30,500,15030,43,206021.9653738431,39.871293783187866
HHO,28,30,500,15030,44,317787.9433849632,39.558719873428345
HHO,28,30,500,15030,45,3046398.3112914395,39.52776741981506
HHO,28,30,500,15030,46,193340.76275132466,40.279969453811646
HHO,28,30,500,15030,47,9189649.818022761,39.46133542060852
HHO,28,30,500,15030,48,77659.82541000172,39.71995425224304
HHO,28,30,500,15030,49,4351615.910954397,39.766565799713135
HHO,28,30,500,15030,50,498578.0950868835,39.55895400047302
HHO,28,30,500,15030,51,403403073.49034524,38.9993314743042
HHO,28,30,500,15030,52,290546.6239717117,39.945889472961426
HHO,28,30,500,15030,53,145198.68610194983,39.522894620895386
HHO,28,30,500,15030,54,1079362.1638347288,39.984875202178955
HHO,28,30,500,15030,55,65367.82445003503,39.99845552444458
HHO,28,30,500,15030,56,80333.43957641209,39.29727792739868
HHO,28,30,500,15030,57,11312756.083032977,39.49086618423462
HHO,28,30,500,15030,58,89684.60806903182,39.97146677970886
HHO,28,30,500,15030,59,7089871.707288165,39.26752996444702
HHO,28,30,500,15030,60,86460.57514761164,39.169774770736694
HHO,28,30,500,15030,61,338154.07546271285,39.61606788635254
HHO,28,30,500,15030,62,453263.8817257674,39.220601320266724
HHO,28,30,500,15030,63,1161757.5403478972,39.40044593811035
HHO,28,30,500,15030,64,92130.17396753089,39.83686399459839
HHO,28,30,500,15030,65,241004.27024023415,39.136595726013184
HHO,28,30,500,15030,66,456895.4336399065,39.69426107406616
HHO,28,30,500,15030,67,3263805.2839396987,38.76670813560486
HHO,28,30,500,15030,68,48190.56649097098,39.71376609802246
HHO,28,30,500,15030,69,691708.5625409592,38.980364084243774
HHO,28,30,500,15030,70,128768.6027632101,39.543225049972534
HHO,28,30,500,15030,71,141192.70758659553,40.18440508842468
MPA,28,30,500,15030,42,47009720672.58754,21.398077487945557
MPA,28,30,500,15030,43,29808974208.70815,21.85950469970703
MPA,28,30,500,15030,44,205478110975.10266,20.95620083808899
MPA,28,30,500,15030,45,347622657925.21643,21.534334659576416
MPA,28,30,500,15030,46,25672397273.591633,21.62662649154663
MPA,28,30,500,15030,47,5738129959.830011,21.625763416290283
MPA,28,30,500,15030,48,259168589723.6067,21.297987461090088
MPA,28,30,500,15030,49,9695871791.95384,21.229473114013672
MPA,28,30,500,15030,50,104441054930.35529,21.4824059009552
MPA,28,30,500,15030,51,69883301659.00444,20.96187686920166
MPA,28,30,500,15030,52,14587778743.035196,20.884467363357544
MPA,28,30,500,15030,53,123672219311.8435,21.419559478759766
MPA,28,30,500,15030,54,185326117551.51672,20.809606075286865
MPA,28,30,500,15030,55,262098457059.4198,21.044187784194946
MPA,28,30,500,15030,56,13516109823.729343,20.99023151397705
MPA,28,30,500,15030,57,56366638687.454895,21.171499013900757
MPA,28,30,500,15030,58,6984057505.61618,21.652601718902588
MPA,28,30,500,15030,59,296444260890.9789,21.560381650924683
MPA,28,30,500,15030,60,325322939827.50275,21.198261260986328
MPA,28,30,500,15030,61,293917303814.8773,21.00268816947937
MPA,28,30,500,15030,62,167535887159.6,21.353272914886475
MPA,28,30,500,15030,63,35556574788.65963,21.223273515701294
MPA,28,30,500,15030,64,102006058884.96022,21.0365469455719
MPA,28,30,500,15030,65,24156204518.981567,21.061121940612793
MPA,28,30,500,15030,66,190968313745.82657,20.514766931533813
MPA,28,30,500,15030,67,18903625767.99811,20.844534397125244
MPA,28,30,500,15030,68,416272884905.3414,20.970189094543457
MPA,28,30,500,15030,69,33471478712.278267,21.388144493103027
MPA,28,30,500,15030,70,3068509471.948932,21.259552478790283
MPA,28,30,500,15030,71,4544174372.96693,21.566082239151
BFO,28,30,500,15030,42,71349.02138625803,36.26262068748474
BFO,28,30,500,15030,43,869112.3772703493,40.74310779571533
BFO,28,30,500,15030,44,66462.26625936411,32.61709427833557
BFO,28,30,500,15030,45,112448.94265388581,40.351667642593384
BFO,28,30,500,15030,46,137782.99609007998,41.50668239593506
BFO,28,30,500,15030,47,52022.80811703626,35.22044253349304
BFO,28,30,500,15030,48,43891.37239304815,33.13467288017273
BFO,28,30,500,15030,49,47441.84848127114,35.348225831985474
BFO,28,30,500,15030,50,3391170.8190139825,38.94408392906189
BFO,28,30,500,15030,51,45230.855820563316,28.344997882843018
BFO,28,30,500,15030,52,119670.93235122069,34.303152084350586
BFO,28,30,500,15030,53,971267.0740267134,36.683945655822754
BFO,28,30,500,15030,54,102765.24484210275,31.455681562423706
BFO,28,30,500,15030,55,241377.66393854437,34.87651205062866
BFO,28,30,500,15030,56,47840.6581263237,31.155941486358643
BFO,28,30,500,15030,57,2884744.3795547,29.31735348701477
BFO,28,30,500,15030,58,69440.77361285462,27.939355850219727
BFO,28,30,500,15030,59,318981.7760633229,26.26887559890747
BFO,28,30,500,15030,60,3429844.629626237,37.873327016830444
BFO,28,30,500,15030,61,45246.01539601846,37.96951413154602
BFO,28,30,500,15030,62,81310.86155929803,39.02943396568298
BFO,28,30,500,15030,63,6069959.829158586,35.43037939071655
BFO,28,30,500,15030,64,84592.40465912347,37.3489830493927
BFO,28,30,500,15030,65,55410.47509503258,35.88780474662781
BFO,28,30,500,15030,66,154290.35601340354,37.86271381378174
BFO,28,30,500,15030,67,297796.69771260227,35.3596887588501
BFO,28,30,500,15030,68,120111.24744264001,34.46975231170654
BFO,28,30,500,15030,69,789757.0227367278,38.679476261138916
BFO,28,30,500,15030,70,186419.269033377,38.34862184524536
BFO,28,30,500,15030,71,279989.4358448397,36.32018494606018
QBSO,28,30,500,15030,42,96106.50484608195,21.257590293884277
QBSO,28,30,500,15030,43,251539.95708526735,21.494678497314453
QBSO,28,30,500,15030,44,98536.2805991377,21.543780088424683
QBSO,28,30,500,15030,45,106835.46894419898,21.382090091705322
QBSO,28,30,500,15030,46,78142.42014527266,21.16765856742859
QBSO,28,30,500,15030,47,2000837.2142452674,20.86459732055664
QBSO,28,30,500,15030,48,89836.4619088954,20.975192308425903
QBSO,28,30,500,15030,49,375772.61070846685,20.856077671051025
QBSO,28,30,500,15030,50,83658.80743703063,20.763859748840332
QBSO,28,30,500,15030,51,132796.1327803053,21.08253836631775
QBSO,28,30,500,15030,52,96299.59031251451,20.9689724445343
QBSO,28,30,500,15030,53,308961.431898078,21.05821943283081
QBSO,28,30,500,15030,54,115204.91068514499,21.3781635761261
QBSO,28,30,500,15030,55,95851.38606559976,21.252124786376953
QBSO,28,30,500,15030,56,59707.925570776046,20.89888024330139
QBSO,28,30,500,15030,57,72150.72184438545,21.49019145965576
QBSO,28,30,500,15030,58,133434.1069881607,21.41123676300049
QBSO,28,30,500,15030,59,91927.37988558781,21.347392797470093
QBSO,28,30,500,15030,60,1609246.4643255773,21.547415256500244
QBSO,28,30,500,15030,61,57070.35603398783,21.57531452178955
QBSO,28,30,500,15030,62,78066.86167274816,21.470067977905273
QBSO,28,30,500,15030,63,457416.40147289383,21.187297582626343
QBSO,28,30,500,15030,64,71569.17972228219,21.2997887134552
QBSO,28,30,500,15030,65,218589.11376423342,20.993324041366577
QBSO,28,30,500,15030,66,172800.88072623382,21.205378532409668
QBSO,28,30,500,15030,67,62155.946192726675,21.37584352493286
QBSO,28,30,500,15030,68,217176.1256844437,21.07554841041565
QBSO,28,30,500,15030,69,111902.57013358679,21.183749437332153
QBSO,28,30,500,15030,70,71862.54553076693,21.277353763580322
QBSO,28,30,500,15030,71,50482.65109924265,21.613954067230225
QBHO,28,30,500,15030,42,603365145.4354435,21.022055625915527
QBHO,28,30,500,15030,43,325751622.6572045,21.36609435081482
QBHO,28,30,500,15030,44,2599438072.455514,21.20629596710205
QBHO,28,30,500,15030,45,1396032693.8006897,21.16571068763733
QBHO,28,30,500,15030,46,2019952278.847821,21.38160014152527
QBHO,28,30,500,15030,47,2902976592.677934,21.08968687057495
QBHO,28,30,500,15030,48,1007464738.2875972,20.9975802898407
QBHO,28,30,500,15030,49,1276959094.4433613,21.259875059127808
QBHO,28,30,500,15030,50,646199480.6771066,20.878464698791504
QBHO,28,30,500,15030,51,1712649140.9960294,21.003583192825317
QBHO,28,30,500,15030,52,6013414978.133739,21.070493936538696
QBHO,28,30,500,15030,53,757646140.7408286,21.734704732894897
QBHO,28,30,500,15030,54,213634881.12494227,21.23645305633545
QBHO,28,30,500,15030,55,343325957.2032851,21.074167728424072
QBHO,28,30,500,15030,56,928883448.1303343,20.981293201446533
QBHO,28,30,500,15030,57,270515250.9691313,21.477157831192017
QBHO,28,30,500,15030,58,611821937.0853466,20.98547887802124
QBHO,28,30,500,15030,59,3265797769.473185,20.842544317245483
QBHO,28,30,500,15030,60,1670344873.876856,21.36416006088257
QBHO,28,30,500,15030,61,1966595978.575229,21.210535049438477
QBHO,28,30,500,15030,62,1856578815.756625,20.858776330947876
QBHO,28,30,500,15030,63,798605658.1589487,20.991273164749146
QBHO,28,30,500,15030,64,513156592.9916436,21.584051847457886
QBHO,28,30,500,15030,65,3158850984.8921485,21.122408628463745
QBHO,28,30,500,15030,66,1288104848.229329,21.298882007598877
QBHO,28,30,500,15030,67,1299758427.9119003,21.455166578292847
QBHO,28,30,500,15030,68,555845058.0620931,21.066503524780273
QBHO,28,30,500,15030,69,4996966594.425283,21.269734621047974
QBHO,28,30,500,15030,70,2047791936.1281962,21.53888440132141
QBHO,28,30,500,15030,71,12390988109.832628,21.614015579223633
DBO,28,30,500,15030,42,6623417.726866036,20.921597957611084
DBO,28,30,500,15030,43,214265881.8686355,21.164175748825073
DBO,28,30,500,15030,44,58323.324450546424,21.03224205970764
DBO,28,30,500,15030,45,65112348.8313333,20.934183359146118
DBO,28,30,500,15030,46,8239025.7676520925,21.448796033859253
DBO,28,30,500,15030,47,9001589.576242523,20.999236583709717
DBO,28,30,500,15030,48,47242144.91967906,20.98741316795349
DBO,28,30,500,15030,49,937571303.7654004,21.448964595794678
DBO,28,30,500,15030,50,100106841.78739369,21.687080144882202
DBO,28,30,500,15030,51,295797737.4730621,21.874253749847412
DBO,28,30,500,15030,52,446317308.46281916,21.915032386779785
DBO,28,30,500,15030,53,4245949.774444317,21.753618001937866
DBO,28,30,500,15030,54,1596637.0347722308,21.53899383544922
DBO,28,30,500,15030,55,37140899.0435095,22.262731790542603
DBO,28,30,500,15030,56,115790.18276272726,22.02912950515747
DBO,28,30,500,15030,57,44699554.560480826,22.102027893066406
DBO,28,30,500,15030,58,3648111.997791861,21.308889865875244
DBO,28,30,500,15030,59,530789410.2689777,21.585057735443115
DBO,28,30,500,15030,60,159668.21838083176,21.17545747756958
DBO,28,30,500,15030,61,273272929.75251067,21.261873722076416
DBO,28,30,500,15030,62,7118334.374681406,16.945913314819336
DBO,28,30,500,15030,63,4222600.754429898,14.187310457229614
DBO,28,30,500,15030,64,499230.54880464065,14.427403688430786
DBO,28,30,500,15030,65,80174198.96596487,14.268120527267456
DBO,28,30,500,15030,66,58938932.60622908,21.22278118133545
DBO,28,30,500,15030,67,8036798.534604612,21.42316484451294
DBO,28,30,500,15030,68,6215634.3554030685,21.650531768798828
DBO,28,30,500,15030,69,37225012.9430942,21.06981110572815
DBO,28,30,500,15030,70,524847473.2107733,21.108094692230225
DBO,28,30,500,15030,71,7227232.894077591,21.4367835521698
POA,28,30,500,15030,42,624989361.1664814,43.2597496509552
POA,28,30,500,15030,43,2081682869.9732695,42.391765832901
POA,28,30,500,15030,44,37146725.26826864,42.803606271743774
POA,28,30,500,15030,45,315518795.5535002,42.45225548744202
POA,28,30,500,15030,46,419611452.4796013,42.12040567398071
POA,28,30,500,15030,47,245454556.28124553,42.50100088119507
POA,28,30,500,15030,48,1382681420.7999003,42.37198996543884
POA,28,30,500,15030,49,463097478.4429514,42.89488768577576
POA,28,30,500,15030,50,11570557.291419297,41.850069999694824
POA,28,30,500,15030,51,255428191.25284758,42.25448417663574
POA,28,30,500,15030,52,956332306.5687487,41.161508083343506
POA,28,30,500,15030,53,86973061.5295967,41.922473192214966
POA,28,30,500,15030,54,4160994490.119495,41.7823965549469
POA,28,30,500,15030,55,374630498.1671491,41.86845564842224
POA,28,30,500,15030,56,308064988.158964,41.90299320220947
POA,28,30,500,15030,57,1309526685.9511487,41.68265128135681
POA,28,30,500,15030,58,49688026.93969045,41.88017535209656
