algorithm,fid,dim,max_iter,fes,seed,fbest,secs
PSO,1,50,500,15030,48,9751212370.664724,0.4748542308807373
PSO,1,50,500,15030,49,8158459251.850363,0.5290255546569824
PSO,1,50,500,15030,50,1635219036.305983,0.48888707160949707
PSO,1,50,500,15030,51,2042483483.5292683,0.4512350559234619
QSO-time,3,50,500,15030,42,658.5013895068909,1.0192346572875977
QSO-time,3,50,500,15030,43,639.804090805806,1.0715272426605225
QSO-time,3,50,500,15030,44,530.9377063932299,1.035982608795166
QSO-time,3,50,500,15030,45,694.7302516872844,1.0361213684082031
QSO-time,3,50,500,15030,46,714.0497219048561,1.0390808582305908
QSO-time,3,50,500,15030,47,691.6650691271277,1.0250122547149658
QSO-time,3,50,500,15030,48,523.8029132548533,1.0017740726470947
QSO-time,3,50,500,15030,49,566.8929785502928,0.9791789054870605
QSO-time,3,50,500,15030,50,592.5967260284906,0.9759674072265625
QSO-time,3,50,500,15030,51,537.0412611081703,0.9957118034362793
QSO-stagnation,3,50,500,15030,42,511.56399687946737,1.0144243240356445
QSO-stagnation,3,50,500,15030,43,481.17366411516673,0.9886794090270996
QSO-stagnation,3,50,500,15030,44,452.65362620911617,1.0834369659423828
QSO-stagnation,3,50,500,15030,45,651.8863932384252,1.1840274333953857
QSO-stagnation,3,50,500,15030,46,568.3127265005033,1.6082184314727783
QSO-stagnation,3,50,500,15030,47,625.9756888298687,1.7472641468048096
QSO-stagnation,3,50,500,15030,48,581.570935912265,1.6071126461029053
QSO-stagnation,3,50,500,15030,49,532.8844811929484,1.3587558269500732
QSO-stagnation,3,50,500,15030,50,499.2176935111959,2.0906407833099365
QSO-stagnation,3,50,500,15030,51,577.7254907408475,1.8464553356170654
QSO-diversity,3,50,500,15030,42,13206.048640670891,1.695652961730957
QSO-diversity,3,50,500,15030,43,17322.099320407608,1.3971893787384033
QSO-diversity,3,50,500,15030,44,13234.796457984032,1.2052502632141113
QSO-diversity,3,50,500,15030,45,14802.988132678207,1.1509904861450195
QSO-diversity,3,50,500,15030,46,27542.493002470495,0.972465991973877
QSO-diversity,3,50,500,15030,47,31455.850609644076,1.027674913406372
QSO-diversity,3,50,500,15030,48,5517.723546218771,0.9831733703613281
QSO-diversity,3,50,500,15030,49,10885.67988035958,1.0440521240234375
QSO-diversity,3,50,500,15030,50,7277.575812785533,1.0088763236999512
QSO-diversity,3,50,500,15030,51,7227.246764632689,1.003915786743164
QSO-clip,3,50,500,15030,42,583.7220525188983,0.9262309074401855
QSO-clip,3,50,500,15030,43,565.6603924033825,0.9633591175079346
QSO-clip,3,50,500,15030,44,500.2025550178638,1.0453929901123047
QSO-clip,3,50,500,15030,45,690.702065769365,1.016948938369751
QSO-clip,3,50,500,15030,46,630.2173849023729,0.9227747917175293
QSO-clip,3,50,500,15030,47,613.26612182492,0.9226391315460205
QSO-clip,3,50,500,15030,48,589.8011714983495,0.9894800186157227
QSO-clip,3,50,500,15030,49,515.68378021803,0.9545409679412842
QSO-clip,3,50,500,15030,50,506.14889539806154,0.9235734939575195
QSO-clip,3,50,500,15030,51,562.3517762013657,0.973308801651001
DE,3,50,500,15030,42,1023.7021216450524,2.7913663387298584
DE,3,50,500,15030,43,548.3208544865008,2.899726390838623
DE,3,50,500,15030,44,575.8465219754536,3.8153250217437744
DE,3,50,500,15030,45,520.2968615288776,3.961707353591919
DE,3,50,500,15030,46,635.9806286099836,3.1860837936401367
DE,3,50,500,15030,47,487.43124441499265,2.9120469093322754
DE,3,50,500,15030,48,534.8883489133236,2.257838487625122
DE,3,50,500,15030,49,658.4577337497644,2.240288019180298
DE,3,50,500,15030,50,511.5739775998901,2.243621349334717
DE,3,50,500,15030,51,522.5019350686964,2.2438833713531494
GWO,3,50,500,15030,42,1088.3511905986443,2.1836657524108887
GWO,3,50,500,15030,43,1036.517954126346,2.1601760387420654
GWO,3,50,500,15030,44,910.9280493784308,2.0887937545776367
GWO,3,50,500,15030,45,2062.0434600964963,2.1419453620910645
GWO,3,50,500,15030,46,766.5409940206099,3.216379404067993
GWO,3,50,500,15030,47,844.129700599367,3.200333595275879
GWO,3,50,500,15030,48,818.4908694417683,3.495225191116333
GWO,3,50,500,15030,49,1392.7578132931137,3.4483859539031982
GWO,3,50,500,15030,50,719.1035773533315,2.3683764934539795
GWO,3,50,500,15030,51,1151.9123990845137,2.229175090789795
HHO,3,50,500,15030,42,708.6995696104536,2.532438278198242
HHO,3,50,500,15030,43,785.5320584782065,2.523582935333252
HHO,3,50,500,15030,44,696.1092395195135,2.3627936840057373
HHO,3,50,500,15030,45,653.34128493907,2.4966139793395996
HHO,3,50,500,15030,46,717.7132670392866,2.3963234424591064
HHO,3,50,500,15030,47,888.4236005562462,2.2923812866210938
HHO,3,50,500,15030,48,649.3850228347735,3.0917437076568604
HHO,3,50,500,15030,49,614.7738415090871,3.649357795715332
HHO,3,50,500,15030,50,773.7863266060974,3.8945562839508057
HHO,3,50,500,15030,51,866.7139833107252,3.246899366378784
MPA,3,50,500,15030,42,33875.43727389687,1.6759638786315918
MPA,3,50,500,15030,43,30800.213346382,1.6539616584777832
MPA,3,50,500,15030,44,28915.825557312823,1.3905751705169678
MPA,3,50,500,15030,45,34250.27782042241,1.3766515254974365
MPA,3,50,500,15030,46,32013.382566710647,1.3893835544586182
MPA,3,50,500,15030,47,25981.346818957263,1.4184930324554443
MPA,3,50,500,15030,48,36504.41295529346,1.4809255599975586
MPA,3,50,500,15030,49,25447.708298097667,1.4037680625915527
MPA,3,50,500,15030,50,28757.25299193839,1.3728346824645996
MPA,3,50,500,15030,51,26823.672687941067,1.4242329597473145
PSO,3,50,500,15030,42,545.2289995901778,0.8148279190063477
PSO,3,50,500,15030,43,1317.9613850668838,0.791353702545166
PSO,3,50,500,15030,44,870.5894627479993,0.8048114776611328
PSO,3,50,500,15030,45,1216.862873209349,0.787621021270752
PSO,3,50,500,15030,46,10877.344327173572,0.7705368995666504
PSO,3,50,500,15030,47,725.1587390227044,0.7866184711456299
PSO,3,50,500,15030,48,846.4940354687635,0.8114583492279053
PSO,3,50,500,15030,49,756.6627427846709,0.7642319202423096
PSO,3,50,500,15030,50,662.7692198148455,0.9182097911834717
PSO,3,50,500,15030,51,1125.3432535233717,0.9860110282897949
QSO-time,4,50,500,15030,42,2064.835444162162,1.5507972240447998
QSO-time,4,50,500,15030,43,1476.9105661815772,1.3118433952331543
QSO-time,4,50,500,15030,44,1790.7802533194017,1.3185129165649414
QSO-time,4,50,500,15030,45,1505.7066935977914,1.555065631866455
QSO-time,4,50,500,15030,46,1486.4234265664745,1.6772048473358154
QSO-time,4,50,500,15030,47,1923.223883656341,1.4742274284362793
QSO-time,4,50,500,15030,48,1882.8676414018307,1.4803109169006348
QSO-time,4,50,500,15030,49,1211.3522638750678,1.212888240814209
QSO-time,4,50,500,15030,50,1587.3048027727361,1.1725351810455322
QSO-time,4,50,500,15030,51,1582.316869021328,0.9915895462036133
QSO-stagnation,4,50,500,15030,42,1330.8919770040525,0.9221181869506836
QSO-stagnation,4,50,500,15030,43,1201.3590155443962,0.9056568145751953
QSO-stagnation,4,50,500,15030,44,1389.9810779575869,0.9233911037445068
QSO-stagnation,4,50,500,15030,45,1231.19548838952,0.8996016979217529
QSO-stagnation,4,50,500,15030,46,1511.7599371188896,0.885223388671875
QSO-stagnation,4,50,500,15030,47,1805.8110160765862,0.8757574558258057
QSO-stagnation,4,50,500,15030,48,1419.2500227634487,0.8587689399719238
QSO-stagnation,4,50,500,15030,49,1407.7324007573866,0.859133243560791
QSO-stagnation,4,50,500,15030,50,1414.7063279659665,0.862994909286499
QSO-stagnation,4,50,500,15030,51,1283.7586962315245,0.8955755233764648
QSO-diversity,4,50,500,15030,42,66221.32520224067,0.8122782707214355
QSO-diversity,4,50,500,15030,43,112811.17667990575,0.8634517192840576
QSO-diversity,4,50,500,15030,44,60284.02568357597,0.8496220111846924
QSO-diversity,4,50,500,15030,45,95671.60807395309,0.808765172958374
QSO-diversity,4,50,500,15030,46,46044.21194204457,0.83158278465271
QSO-diversity,4,50,500,15030,47,75842.64862840984,0.8501687049865723
QSO-diversity,4,50,500,15030,48,58202.01289700754,0.829606294631958
QSO-diversity,4,50,500,15030,49,61350.552935905805,0.8460979461669922
QSO-diversity,4,50,500,15030,50,52917.91418740351,0.8731546401977539
QSO-diversity,4,50,500,15030,51,36616.77930464037,0.817455530166626
QSO-clip,4,50,500,15030,42,1410.3874231518723,0.7978687286376953
QSO-clip,4,50,500,15030,43,1595.9452854512206,0.784923791885376
QSO-clip,4,50,500,15030,44,1921.5584377780451,1.056492567062378
QSO-clip,4,50,500,15030,45,1943.097851877571,1.3479394912719727
QSO-clip,4,50,500,15030,46,1883.4175904415779,1.3486883640289307
QSO-clip,4,50,500,15030,47,1612.672635873265,1.5443143844604492
QSO-clip,4,50,500,15030,48,1981.2018629049885,1.052194595336914
QSO-clip,4,50,500,15030,49,1694.3244166441484,1.3309552669525146
QSO-clip,4,50,500,15030,50,1328.6083192187577,1.4229345321655273
QSO-clip,4,50,500,15030,51,1792.7760985429286,1.4657912254333496
DE,4,50,500,15030,42,1061.499761076685,2.548473358154297
DE,4,50,500,15030,43,1262.6862301566823,2.4960999488830566
DE,4,50,500,15030,44,2013.4392253485478,2.021000385284424
DE,4,50,500,15030,45,1607.3553690207614,2.102292060852051
DE,4,50,500,15030,46,1308.3880600830457,2.049237012863159
DE,4,50,500,15030,47,1641.9881284818184,2.1313023567199707
DE,4,50,500,15030,48,1810.1197163732365,2.0684518814086914
DE,4,50,500,15030,49,1274.896501215198,2.097048759460449
DE,4,50,500,15030,50,1066.6849182442436,2.056450128555298
DE,4,50,500,15030,51,1138.125671116955,2.022822618484497
GWO,4,50,500,15030,42,10722.607999488075,2.338040351867676
GWO,4,50,500,15030,43,11668.453127355257,3.0159056186676025
GWO,4,50,500,15030,44,4508.890449626856,3.023922920227051
GWO,4,50,500,15030,45,10667.307695381152,3.40118670463562
GWO,4,50,500,15030,46,9077.386965854736,2.6802947521209717
GWO,4,50,500,15030,47,17520.280558749386,2.167856454849243
GWO,4,50,500,15030,48,11649.138683497951,1.9323601722717285
GWO,4,50,500,15030,49,4962.324389597966,1.9215412139892578
GWO,4,50,500,15030,50,14757.032907698258,1.9394774436950684
GWO,4,50,500,15030,51,7700.78297681217,1.9105017185211182
HHO,4,50,500,15030,42,2266.938596443454,2.036529302597046
HHO,4,50,500,15030,43,1933.1865590262141,2.102344036102295
HHO,4,50,500,15030,44,2788.930669110296,2.016090154647827
HHO,4,50,500,15030,45,2854.902234132577,2.073578119277954
HHO,4,50,500,15030,46,1757.5995048251532,2.118114709854126
HHO,4,50,500,15030,47,2375.4862225463257,2.5061206817626953
HHO,4,50,500,15030,48,2319.3525645796835,3.6014950275421143
HHO,4,50,500,15030,49,2254.6199769621303,3.1858608722686768
HHO,4,50,500,15030,50,2018.9682994478317,3.29282546043396
HHO,4,50,500,15030,51,2220.5148714799097,2.779548406600952
MPA,4,50,500,15030,42,113489.7035560746,1.264449119567871
MPA,4,50,500,15030,43,103326.09956398509,0.7462093830108643
MPA,4,50,500,15030,44,110590.17426917618,1.2719085216522217
MPA,4,50,500,15030,45,115829.31000447333,1.2174010276794434
MPA,4,50,500,15030,46,108634.46185293727,1.3267149925231934
MPA,4,50,500,15030,47,108153.59884691729,1.3048694133758545
MPA,4,50,500,15030,48,111582.0084483676,1.3932299613952637
MPA,4,50,500,15030,49,105530.06277327034,1.430887222290039
MPA,4,50,500,15030,50,113955.95065053276,1.341778039932251
MPA,4,50,500,15030,51,107792.74590990874,1.3907279968261719
PSO,4,50,500,15030,42,3045.333462442398,0.619091272354126
PSO,4,50,500,15030,43,2522.3092130627538,0.6180784702301025
PSO,4,50,500,15030,44,2226.4691474688816,0.6603741645812988
PSO,4,50,500,15030,45,12411.845939734956,0.6968405246734619
PSO,4,50,500,15030,46,19595.921021898153,0.6334140300750732
PSO,4,50,500,15030,47,5809.282860855246,0.6753854751586914
PSO,4,50,500,15030,48,2170.322423193484,0.6442451477050781
PSO,4,50,500,15030,49,4482.102891276001,0.6236095428466797
PSO,4,50,500,15030,50,12075.380346414437,0.8428146839141846
PSO,4,50,500,15030,51,20089.897659447724,0.8565366268157959
QSO-time,5,50,500,15030,42,500.00096651144,8.02519178390503
QSO-time,5,50,500,15030,43,500.0012387716381,8.209257364273071
QSO-time,5,50,500,15030,44,500.000568521976,5.4983274936676025
QSO-time,5,50,500,15030,45,500.00073027931245,5.68230128288269
QSO-time,5,50,500,15030,46,500.00092844718836,7.976848363876343
QSO-time,5,50,500,15030,47,500.0003180503483,8.349851608276367
QSO-time,5,50,500,15030,48,500.00048772186585,6.06123685836792
QSO-time,5,50,500,15030,49,500.00133553548153,5.6680402755737305
QSO-time,5,50,500,15030,50,500.00144659528485,5.606726408004761
QSO-time,5,50,500,15030,51,500.00141525041784,5.7952165603637695
QSO-stagnation,5,50,500,15030,42,500.0039356962255,8.391878843307495
QSO-stagnation,5,50,500,15030,43,500.0210117398995,7.798118591308594
QSO-stagnation,5,50,500,15030,44,500.0107571296297,5.51677680015564
QSO-stagnation,5,50,500,15030,45,500.00890397951247,5.537312984466553
QSO-stagnation,5,50,500,15030,46,500.0024780972359,7.592526912689209
QSO-stagnation,5,50,500,15030,47,500.0001943531011,7.077985525131226
QSO-stagnation,5,50,500,15030,48,500.005098075911,6.603560924530029
QSO-stagnation,5,50,500,15030,49,500.0025096373609,6.465835332870483
QSO-stagnation,5,50,500,15030,50,500.0054710357659,5.549476861953735
QSO-stagnation,5,50,500,15030,51,500.0027772766918,5.6715919971466064
QSO-diversity,5,50,500,15030,42,500.02315144207927,7.911200761795044
QSO-diversity,5,50,500,15030,43,500.0163670995346,8.141314029693604
QSO-diversity,5,50,500,15030,44,500.0407897369778,5.354350805282593
QSO-diversity,5,50,500,15030,45,500.0054838286484,5.421244859695435
QSO-diversity,5,50,500,15030,46,500.0055073809238,6.423928737640381
QSO-diversity,5,50,500,15030,47,500.035559359086,6.969493865966797
QSO-diversity,5,50,500,15030,48,500.00584126394995,7.293273687362671
QSO-diversity,5,50,500,15030,49,500.00233484467907,7.133192539215088
QSO-diversity,5,50,500,15030,50,500.0177496301143,5.755740404129028
QSO-diversity,5,50,500,15030,51,500.01074937354866,5.891104459762573
QSO-clip,5,50,500,15030,42,500.00017669080916,8.33088493347168
QSO-clip,5,50,500,15030,43,500.0010376994879,8.353037357330322
QSO-clip,5,50,500,15030,44,500.00096672930647,5.775601625442505
QSO-clip,5,50,500,15030,45,500.00170370439713,5.646793603897095
QSO-clip,5,50,500,15030,46,500.0012601226819,6.650277853012085
QSO-clip,5,50,500,15030,47,500.00090953554246,8.129899263381958
QSO-clip,5,50,500,15030,48,500.0006943792979,7.861748218536377
QSO-clip,5,50,500,15030,49,500.00086965948094,6.725828409194946
QSO-clip,5,50,500,15030,50,500.00141925118425,5.993118047714233
QSO-clip,5,50,500,15030,51,500.00085351314897,6.281403303146362
DE,5,50,500,15030,42,500.01113683998653,9.886310577392578
DE,5,50,500,15030,43,500.02811255661885,9.854259967803955
DE,5,50,500,15030,44,500.0057124421542,7.394743204116821
DE,5,50,500,15030,45,500.0116755714361,7.972991943359375
DE,5,50,500,15030,46,500.00656073487545,9.098851919174194
DE,5,50,500,15030,47,500.0068496584717,8.680386304855347
DE,5,50,500,15030,48,500.0056323213762,6.717281818389893
DE,5,50,500,15030,49,500.0094199484406,6.816914796829224
DE,5,50,500,15030,50,500.00589161129227,9.30094599723816
DE,5,50,500,15030,51,500.0088736509854,9.15745735168457
GWO,5,50,500,15030,42,500.0007360487085,6.393006324768066
GWO,5,50,500,15030,43,500.0003111419015,6.410102605819702
GWO,5,50,500,15030,44,500.0010715613197,8.692641735076904
GWO,5,50,500,15030,45,500.0004915348121,9.163683652877808
GWO,5,50,500,15030,46,500.00178754899724,6.424100160598755
GWO,5,50,500,15030,47,500.00238503180697,6.378623008728027
GWO,5,50,500,15030,48,500.00045175163126,7.912754535675049
GWO,5,50,500,15030,49,500.00061289516566,8.98193097114563
GWO,5,50,500,15030,50,500.04031189871563,7.261546850204468
GWO,5,50,500,15030,51,500.00041141581846,6.383020401000977
HHO,5,50,500,15030,42,500.00231038777764,13.048195362091064
HHO,5,50,500,15030,43,500.0011056465934,12.789823532104492
HHO,5,50,500,15030,44,500.00243221980236,11.356945753097534
HHO,5,50,500,15030,45,500.0017448138455,13.21352744102478
HHO,5,50,500,15030,46,500.0014206323997,11.91500473022461
HHO,5,50,500,15030,47,500.0021842719265,10.597096681594849
HHO,5,50,500,15030,48,500.0014658085438,12.692171335220337
HHO,5,50,500,15030,49,500.0009925577065,13.05265188217163
HHO,5,50,500,15030,50,500.0011987519788,12.714001655578613
HHO,5,50,500,15030,51,500.00139244432,12.95911693572998
MPA,5,50,500,15030,42,500.0402296180665,5.96091103553772
MPA,5,50,500,15030,43,500.0373931899875,5.823604345321655
MPA,5,50,500,15030,44,500.0410958115788,6.990609407424927
MPA,5,50,500,15030,45,500.0462528050657,8.07332730293274
MPA,5,50,500,15030,46,500.04414519089477,7.152088165283203
MPA,5,50,500,15030,47,500.0448205563002,5.822063684463501
MPA,5,50,500,15030,48,500.0326653597347,5.822545766830444
MPA,5,50,500,15030,49,500.0374477361075,5.162731647491455
MPA,5,50,500,15030,50,500.04240079177094,7.6713175773620605
MPA,5,50,500,15030,51,500.0380783760188,7.486715793609619
PSO,5,50,500,15030,42,500.00038323085494,5.732527494430542
PSO,5,50,500,15030,43,500.0002883841431,5.638789892196655
PSO,5,50,500,15030,44,500.00013467261016,8.248326063156128
PSO,5,50,500,15030,45,500.0018242646994,8.352773904800415
PSO,5,50,500,15030,46,500.0038948848663,5.67789626121521
PSO,5,50,500,15030,47,500.0009819597255,5.76560378074646
PSO,5,50,500,15030,48,500.00031561366495,6.941631317138672
PSO,5,50,500,15030,49,500.00057966831343,7.397631406784058
PSO,5,50,500,15030,50,500.00052162294025,6.639672756195068
PSO,5,50,500,15030,51,500.0007258017679,6.455843210220337
QSO-time,6,50,500,15030,42,5083.281169866668,1.363478660583496
QSO-time,6,50,500,15030,43,8508.14915707115,1.4586386680603027
QSO-time,6,50,500,15030,44,7277.946832060243,1.4261939525604248
QSO-time,6,50,500,15030,45,5699.30771290081,1.4446287155151367
QSO-time,6,50,500,15030,46,5972.523275242753,1.450183391571045
QSO-time,6,50,500,15030,47,7002.844251337653,1.476928472518921
QSO-time,6,50,500,15030,48,4373.098315527668,1.457031488418579
QSO-time,6,50,500,15030,49,6776.118917544565,1.4815700054168701
QSO-time,6,50,500,15030,50,7119.570960754311,1.7474017143249512
QSO-time,6,50,500,15030,51,12105.900264344185,1.843935489654541
QSO-stagnation,6,50,500,15030,42,4993.315383503321,2.210531711578369
QSO-stagnation,6,50,500,15030,43,5480.039564962706,2.569965124130249
QSO-stagnation,6,50,500,15030,44,2655.25024154484,2.4777534008026123
QSO-stagnation,6,50,500,15030,45,5029.72826987218,2.43917179107666
QSO-stagnation,6,50,500,15030,46,3427.118845013251,1.8508472442626953
QSO-stagnation,6,50,500,15030,47,3401.313930535535,1.5378155708312988
QSO-stagnation,6,50,500,15030,48,4061.2674986992247,1.532712459564209
QSO-stagnation,6,50,500,15030,49,2953.148330797278,1.4841094017028809
QSO-stagnation,6,50,500,15030,50,2772.3682988856763,1.5507566928863525
QSO-stagnation,6,50,500,15030,51,1830.680008465278,1.4609954357147217
QSO-diversity,6,50,500,15030,42,4897109.10292415,1.4045169353485107
QSO-diversity,6,50,500,15030,43,3597705.5357439485,1.3959746360778809
QSO-diversity,6,50,500,15030,44,5112633.606095988,1.4767520427703857
QSO-diversity,6,50,500,15030,45,5086197.582113377,1.4402780532836914
QSO-diversity,6,50,500,15030,46,5663936.493552054,1.4600489139556885
QSO-diversity,6,50,500,15030,47,4862344.232338848,1.4141128063201904
QSO-diversity,6,50,500,15030,48,4277041.842612268,1.4791388511657715
QSO-diversity,6,50,500,15030,49,5540500.42104457,1.5424530506134033
QSO-diversity,6,50,500,15030,50,4826673.40187176,2.3362648487091064
QSO-diversity,6,50,500,15030,51,4316248.437373193,2.225991725921631
QSO-clip,6,50,500,15030,42,10045.59845506887,2.1218161582946777
QSO-clip,6,50,500,15030,43,7975.696123010253,2.01517391204834
QSO-clip,6,50,500,15030,44,6042.19641054814,2.0616490840911865
QSO-clip,6,50,500,15030,45,7015.134628350782,1.9973125457763672
QSO-clip,6,50,500,15030,46,9425.640034549013,1.412492275238037
QSO-clip,6,50,500,15030,47,5344.916814205356,1.4221172332763672
QSO-clip,6,50,500,15030,48,5169.606327931601,1.3760175704956055
QSO-clip,6,50,500,15030,49,9144.593858605012,1.3760569095611572
QSO-clip,6,50,500,15030,50,6891.774113760559,1.3457183837890625
QSO-clip,6,50,500,15030,51,7354.255781194515,1.4280622005462646
DE,6,50,500,15030,42,8641.309455065428,2.7339510917663574
DE,6,50,500,15030,43,82482.99250282877,2.675050735473633
DE,6,50,500,15030,44,3727.370724148066,2.7410404682159424
DE,6,50,500,15030,45,115942.84363690017,2.7522637844085693
DE,6,50,500,15030,46,30953.161253346076,4.0305469036102295
DE,6,50,500,15030,47,21818.26598270505,3.9857940673828125
DE,6,50,500,15030,48,15529.775222971835,3.9951958656311035
DE,6,50,500,15030,49,5036.651395487586,3.788794755935669
DE,6,50,500,15030,50,173577.52896778646,2.750453472137451
DE,6,50,500,15030,51,5410.128359657787,2.7758326530456543
GWO,6,50,500,15030,42,632128.3175944149,2.5998785495758057
GWO,6,50,500,15030,43,971474.8192139482,2.5179288387298584
GWO,6,50,500,15030,44,306877.03971310944,2.563690185546875
GWO,6,50,500,15030,45,592088.8088475728,2.5425057411193848
GWO,6,50,500,15030,46,562106.8880473652,3.3335633277893066
GWO,6,50,500,15030,47,232550.17584133436,3.1973650455474854
GWO,6,50,500,15030,48,282355.7127631432,3.9956564903259277
GWO,6,50,500,15030,49,303419.41746894276,3.765965461730957
GWO,6,50,500,15030,50,300341.9319569193,2.7118163108825684
GWO,6,50,500,15030,51,499517.3451004399,2.6043639183044434
HHO,6,50,500,15030,42,38051.338395752726,3.153953790664673
HHO,6,50,500,15030,43,25025.594714109367,3.1423070430755615
HHO,6,50,500,15030,44,43290.72069074497,3.1034817695617676
HHO,6,50,500,15030,45,23619.316144875473,3.166492223739624
HHO,6,50,500,15030,46,26158.10837374523,3.814304828643799
HHO,6,50,500,15030,47,31279.009687896603,4.145404815673828
HHO,6,50,500,15030,48,12904.13585036292,4.80286979675293
HHO,6,50,500,15030,49,17878.59243582902,4.437266111373901
HHO,6,50,500,15030,50,27848.824867327265,3.0888471603393555
HHO,6,50,500,15030,51,43100.6358638653,3.0958683490753174
MPA,6,50,500,15030,42,5670457.618936274,1.859384298324585
MPA,6,50,500,15030,43,4541152.952786924,1.8045878410339355
MPA,6,50,500,15030,44,5035312.906272802,1.8935596942901611
MPA,6,50,500,15030,45,5190895.711493413,1.8886821269989014
MPA,6,50,500,15030,46,5851597.564682024,1.8881909847259521
MPA,6,50,500,15030,47,5427355.4328872245,1.8980326652526855
MPA,6,50,500,15030,48,5658472.51865295,2.4042723178863525
MPA,6,50,500,15030,49,4118703.4862082675,2.3028910160064697
MPA,6,50,500,15030,50,5420351.335847446,2.712390422821045
MPA,6,50,500,15030,51,4400078.274731131,3.0910236835479736
PSO,6,50,500,15030,42,162070.6502861946,1.7390432357788086
PSO,6,50,500,15030,43,98392.36665788674,1.8663909435272217
PSO,6,50,500,15030,44,18811.06346359742,1.3657562732696533
PSO,6,50,500,15030,45,649048.4104771565,0.9977140426635742
PSO,6,50,500,15030,46,488574.72648685984,1.237504005432129
PSO,6,50,500,15030,47,519153.33778544277,1.2214832305908203
PSO,6,50,500,15030,48,84061.31808558888,1.2726411819458008
PSO,6,50,500,15030,49,514503.8188345814,1.2161214351654053
PSO,6,50,500,15030,50,840447.9338364978,1.25726318359375
PSO,6,50,500,15030,51,720557.04741517,1.2296717166900635
QSO-time,9,50,500,15030,42,6430.205098466171,2.6537868976593018
QSO-time,9,50,500,15030,43,5517.519932236601,2.6259827613830566
QSO-time,9,50,500,15030,44,4848.340262939291,2.817434787750244
QSO-time,9,50,500,15030,45,5443.8028951889755,2.6851627826690674
QSO-time,9,50,500,15030,46,7414.227632256105,3.9884793758392334
QSO-time,9,50,500,15030,47,5222.073761938038,4.603791236877441
QSO-time,9,50,500,15030,48,7251.958431566016,3.5509464740753174
QSO-time,9,50,500,15030,49,6182.341929968126,3.0969066619873047
QSO-time,9,50,500,15030,50,6374.054506978378,2.6558501720428467
QSO-time,9,50,500,15030,51,5481.994038123836,2.7573771476745605
QSO-stagnation,9,50,500,15030,42,10359.208597519571,2.8603434562683105
QSO-stagnation,9,50,500,15030,43,8439.781254091336,2.7903151512145996
QSO-stagnation,9,50,500,15030,44,7034.213411316685,2.7342135906219482
QSO-stagnation,9,50,500,15030,45,9688.236456923507,2.7120654582977295
QSO-stagnation,9,50,500,15030,46,10638.597402655634,4.174458265304565
QSO-stagnation,9,50,500,15030,47,9763.355935313824,4.586544990539551
QSO-stagnation,9,50,500,15030,48,9390.053631347891,3.6313226222991943
QSO-stagnation,9,50,500,15030,49,9932.648601101002,3.42221999168396
QSO-stagnation,9,50,500,15030,50,9754.02504915936,2.737597703933716
QSO-stagnation,9,50,500,15030,51,8841.245411183121,2.737997531890869
QSO-diversity,9,50,500,15030,42,9403.205284863414,2.5374176502227783
QSO-diversity,9,50,500,15030,43,4123.386052368252,2.5000357627868652
QSO-diversity,9,50,500,15030,44,5155.12121089967,2.5726232528686523
QSO-diversity,9,50,500,15030,45,5238.362953584918,2.508470296859741
QSO-diversity,9,50,500,15030,46,7023.682509505608,3.6951489448547363
QSO-diversity,9,50,500,15030,47,3801.7294990139635,3.944777250289917
QSO-diversity,9,50,500,15030,48,5713.419708482335,4.009942293167114
QSO-diversity,9,50,500,15030,49,7029.231997575202,3.9790430068969727
QSO-diversity,9,50,500,15030,50,5138.050340515216,2.6204800605773926
QSO-diversity,9,50,500,15030,51,2350.7300173560325,2.5962510108947754
QSO-clip,9,50,500,15030,42,4186.611715280429,2.5887906551361084
QSO-clip,9,50,500,15030,43,4990.193854057299,2.6185505390167236
QSO-clip,9,50,500,15030,44,6091.882860312713,2.596529006958008
QSO-clip,9,50,500,15030,45,6272.438705856928,2.6022841930389404
QSO-clip,9,50,500,15030,46,7762.19361466352,2.762200117111206
QSO-clip,9,50,500,15030,47,8517.137463422363,2.962367296218872
QSO-clip,9,50,500,15030,48,3262.1913426896317,3.994964122772217
QSO-clip,9,50,500,15030,49,7186.044977105907,4.188753843307495
QSO-clip,9,50,500,15030,50,6309.893027015214,3.3077633380889893
QSO-clip,9,50,500,15030,51,4699.468961291797,2.9578840732574463
DE,9,50,500,15030,42,9897.724184892342,3.972362995147705
DE,9,50,500,15030,43,11111.633991352328,3.9271416664123535
DE,9,50,500,15030,44,7149.609567725129,3.859189033508301
DE,9,50,500,15030,45,10825.866576796447,4.026677370071411
DE,9,50,500,15030,46,9943.277793399096,6.353479623794556
DE,9,50,500,15030,47,10794.434450916791,6.473577260971069
DE,9,50,500,15030,48,10768.194084395185,4.548644542694092
DE,9,50,500,15030,49,7708.697370912558,4.24557638168335
DE,9,50,500,15030,50,9735.80198501597,4.2981789112091064
DE,9,50,500,15030,51,9598.431691765838,4.284653902053833
GWO,9,50,500,15030,42,10700.69907051678,4.412111759185791
GWO,9,50,500,15030,43,9579.991807253817,5.479840517044067
GWO,9,50,500,15030,44,10109.483495740895,5.410537242889404
GWO,9,50,500,15030,45,8783.345425517651,4.762791872024536
GWO,9,50,500,15030,46,11174.993455171574,3.603985071182251
GWO,9,50,500,15030,47,8692.658038845953,3.561286687850952
GWO,9,50,500,15030,48,10488.330968565293,3.7175421714782715
